NCTId,BriefTitle,OverallStatus,Facility,City,State,Zip,Country,SiteStatus,Latitude,Longitude
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,The Childrens Hosp of Philadelphia,Philadelphia,Pennsylvania,19104,United States,RECRUITING,39.95238,-75.16362
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,University of Pennsylvania,Philadelphia,Pennsylvania,19104,United States,RECRUITING,39.95238,-75.16362
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Thomas Jefferson University,Philadelphia,Pennsylvania,19107,United States,RECRUITING,39.95238,-75.16362
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Sarah Cannon Research Institute,Nashville,Tennessee,37203,United States,RECRUITING,36.16589,-86.78444
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,UTSW/Children's Medical Center,Dallas,Texas,75235,United States,RECRUITING,32.78306,-96.80667
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,University of Texas Southwestern Medical Center,Dallas,Texas,75390,United States,RECRUITING,32.78306,-96.80667
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,MD Anderson Cancer Center SC,Houston,Texas,77030,United States,RECRUITING,29.76328,-95.36327
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,MD Anderson Cancer Center,Houston,Texas,77030,United States,RECRUITING,29.76328,-95.36327
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,University of Utah Clinical Trials Office,Salt Lake City,Utah,84108,United States,RECRUITING,40.76078,-111.89105
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,University of Wisconsin Hospital and Clinics,Madison,Wisconsin,53792,United States,RECRUITING,43.07305,-89.40123
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,University of Wisconsin Hospital,Madison,Wisconsin,53792,United States,RECRUITING,43.07305,-89.40123
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Camperdown,New South Wales,2050,Australia,RECRUITING,-33.88965,151.17642
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Melbourne,Victoria,3000,Australia,RECRUITING,-37.814,144.96332
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Melbourne,Victoria,3004,Australia,RECRUITING,-37.814,144.96332
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Parkville,Victoria,3052,Australia,WITHDRAWN,-37.78333,144.95
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Murdoch,Western Australia,6150,Australia,RECRUITING,-32.06987,115.83757
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Herston,,QLD 4006,Australia,RECRUITING,-27.44453,153.01852
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Linz,,4020,Austria,WITHDRAWN,48.30639,14.28611
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Salzburg,,5020,Austria,RECRUITING,47.79941,13.04399
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Vienna,,1090,Austria,RECRUITING,48.20849,16.37208
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Vienna,,A 1090,Austria,RECRUITING,48.20849,16.37208
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Ghent,,9000,Belgium,RECRUITING,51.05,3.71667
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Hamilton,Ontario,L8V 1C3,Canada,RECRUITING,43.25011,-79.84963
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Toronto,Ontario,M5G 1X8,Canada,RECRUITING,43.70643,-79.39864
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Montreal,Quebec,H1T 2M4,Canada,RECRUITING,45.50884,-73.58781
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Montreal,Quebec,H3T 1C5,Canada,RECRUITING,45.50884,-73.58781
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Beijing,,100036,China,RECRUITING,39.9075,116.39723
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Copenhagen,,DK-2100,Denmark,RECRUITING,55.67594,12.56553
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Helsinki,,00029,Finland,RECRUITING,60.16952,24.93545
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Nantes,,44093,France,RECRUITING,47.21725,-1.55336
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Paris,,75019,France,RECRUITING,48.85341,2.3488
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Paris,,75475,France,RECRUITING,48.85341,2.3488
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Pierre-Bénite,,69495,France,RECRUITING,45.70359,4.82424
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Villejuif,,94800,France,RECRUITING,48.7939,2.35992
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Munich,Bavaria,81377,Germany,RECRUITING,48.13743,11.57549
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Regensburg,Bavaria,93053,Germany,RECRUITING,49.01513,12.10161
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Würzburg,Bavaria,97080,Germany,RECRUITING,49.79391,9.95121
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Frankfurt am Main,Hesse,60590,Germany,RECRUITING,50.11552,8.68417
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Cologne,North Rhine-Westphalia,50937,Germany,RECRUITING,50.93333,6.95
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Leipzig,Saxony,04103,Germany,RECRUITING,51.33962,12.37129
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Berlin,,13353,Germany,RECRUITING,52.52437,13.41053
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Hamburg,,20246,Germany,RECRUITING,53.55073,9.99302
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Ulm,,89081,Germany,RECRUITING,48.39841,9.99155
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Chaïdári,,124 62,Greece,RECRUITING,38.01135,23.66597
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Hong Kong,,,Hong Kong,RECRUITING,22.27832,114.17469
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Ramat Gan,,5265601,Israel,RECRUITING,32.08227,34.81065
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Tel Aviv,,6423906,Israel,RECRUITING,32.08088,34.78057
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Bologna,BO,40138,Italy,RECRUITING,44.49381,11.33875
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Monza,MB,20900,Italy,RECRUITING,45.58005,9.27246
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Milan,MI,20132,Italy,RECRUITING,42.78235,12.59836
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Milan,MI,20133,Italy,RECRUITING,42.78235,12.59836
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Rozzano,MI,20089,Italy,RECRUITING,45.38193,9.1559
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Roma,RM,00165,Italy,RECRUITING,44.99364,11.10642
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Roma,RM,00168,Italy,RECRUITING,44.99364,11.10642
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Fukuoka,Fukuoka,812-8582,Japan,RECRUITING,33.6,130.41667
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Sapporo,Hokkaido,060 8648,Japan,RECRUITING,43.06667,141.35
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Sendai,Miyagi,980 8574,Japan,RECRUITING,38.26667,140.86667
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Chuo Ku,Tokyo,104 0045,Japan,WITHDRAWN,,
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Kyoto,,606 8507,Japan,RECRUITING,35.02107,135.75385
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Amsterdam,North Holland,1105 AZ,Netherlands,COMPLETED,52.37403,4.88969
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Utrecht,,3584 CS,Netherlands,COMPLETED,52.09083,5.12222
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Utrecht,,3584 CX,Netherlands,WITHDRAWN,52.09083,5.12222
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Oslo,,0310,Norway,RECRUITING,59.91273,10.74609
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Oslo,,0424,Norway,RECRUITING,59.91273,10.74609
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Riyadh,,11211,Saudi Arabia,RECRUITING,24.68773,46.72185
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Singapore,,119074,Singapore,RECRUITING,1.28967,103.85007
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Singapore,,169608,Singapore,RECRUITING,1.28967,103.85007
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Seoul,,03080,South Korea,RECRUITING,37.566,126.9784
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Seoul,,03722,South Korea,RECRUITING,37.566,126.9784
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Seoul,,05505,South Korea,RECRUITING,37.566,126.9784
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Seoul,,06351,South Korea,RECRUITING,37.566,126.9784
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Esplugues,Barcelona,08950,Spain,RECRUITING,,
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,L'Hospitalet de Llobregat,Barcelona,08907,Spain,RECRUITING,41.35967,2.10028
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Salamanca,Castille and León,37007,Spain,RECRUITING,40.96882,-5.66388
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Barcelona,Catalonia,08035,Spain,RECRUITING,41.38879,2.15899
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Pamplona,Navarre,31008,Spain,RECRUITING,42.81687,-1.64323
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Barcelona,,08041,Spain,RECRUITING,41.38879,2.15899
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Madrid,,28009,Spain,RECRUITING,40.4165,-3.70256
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Madrid,,28041,Spain,RECRUITING,40.4165,-3.70256
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Madrid,,28046,Spain,RECRUITING,40.4165,-3.70256
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Seville,,41013,Spain,RECRUITING,37.38283,-5.97317
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Valencia,,46010,Spain,RECRUITING,39.47391,-0.37966
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Taipei,,10002,Taiwan,RECRUITING,25.05306,121.52639
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,Birmingham,,B15 2TH,United Kingdom,RECRUITING,52.48142,-1.89983
NCT02445222,CAR-T Long Term Follow Up (LTFU) Study,RECRUITING,Novartis Investigative Site,London,,SE5 9RS,United Kingdom,RECRUITING,51.50853,-0.12574
NCT05459870,CAR-T Cells Targeting Autoimmune Diseases,RECRUITING,Shenzhen Geno-immune Medical Institute,Shenzhen,Guangdong,518000,China,RECRUITING,22.54554,114.0683
NCT05459870,CAR-T Cells Targeting Autoimmune Diseases,RECRUITING,Guilin Hospital of Chinese Traditional and Western Medicine,Guilin,Guangxi,541000,China,RECRUITING,25.28022,110.29639
NCT04359784,Anakinra for the Prevention of Cytokine Release Syndrome and Neurotoxicity in Patients With B-Cell Non-Hodgkin Lymphoma Receiving CD19-Targeted CAR-T Cell Therapy,COMPLETED,Fred Hutch/University of Washington Cancer Consortium,Seattle,Washington,98109,United States,,47.60621,-122.33207
NCT06900764,A Study of CAR-T Cells in Subjects With Systemic Lupus Erythematosus,NOT_YET_RECRUITING,Wuhan Union Hospital,Wuhan,Hubei,430000,China,,30.58333,114.26667
NCT06785519,CD19/BCMA CAR-T Cell Therapy for Refractory/Relapsed Lupus Nephritis,RECRUITING,The first affiliated hospital of medical college of zhejiang university,Hangzhou,Zhejiang,310003,China,RECRUITING,30.29365,120.16142
NCT07391605,Descartes-08 in Autoantibody Myositis,RECRUITING,T13,Chapel Hill,North Carolina,27599,United States,RECRUITING,35.9132,-79.05584
NCT07391605,Descartes-08 in Autoantibody Myositis,RECRUITING,T23,Austin,Texas,78759,United States,RECRUITING,30.26715,-97.74306
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Darlinghurst,New South Wales,2010,Australia,RECRUITING,-33.87939,151.21925
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Melbourne,Victoria,3004,Australia,RECRUITING,-37.814,144.96332
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Québec,Quebec,G1J 1Z4,Canada,RECRUITING,46.81228,-71.21454
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Bron,,69677,France,RECRUITING,45.73865,4.91303
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Montpellier,,34090,France,RECRUITING,43.61093,3.87635
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Nancy,,54035,France,RECRUITING,48.68439,6.18496
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Rennes,,35033,France,RECRUITING,48.11109,-1.67431
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Essen,,45147,Germany,RECRUITING,51.45657,7.01228
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Ulm,,89081,Germany,RECRUITING,48.39841,9.99155
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Genova,GE,16132,Italy,RECRUITING,45.21604,11.87211
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Milan,MI,20132,Italy,RECRUITING,42.78235,12.59836
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Barcelona,Catalonia,08035,Spain,RECRUITING,41.38879,2.15899
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Majadahonda,Madrid,28222,Spain,RECRUITING,40.47353,-3.87182
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Málaga,,29010,Spain,RECRUITING,36.72016,-4.42034
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Bern,,3010,Switzerland,ACTIVE_NOT_RECRUITING,46.94809,7.44744
NCT06675864,"Open-label, Multi-center, Phase I/II Study to Assess Safety, Disease Progression and Cellular Kinetics Following YTB323 Administration in Participants With Non-active Progressive Multiple Sclerosis (PMS)",RECRUITING,Novartis Investigative Site,Lausanne,,1011,Switzerland,RECRUITING,46.516,6.63282
